success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,FP,bonus,view_history,rt,stimulus,key_press,shape_array,effect,correct_response,test_part,trial_part,correct,responses,trial_name
,html-keyboard-response,112,215899,0.0-5.0-0.28,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [29/64]</br>number of points: 20</p>",,['stimuli/hexagon.png'],0.0,f,test,prepare,,,E-
,html-keyboard-response,113,217150,0.0-5.0-1.28,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,1248.0300000170246,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/hexagon.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [29/64]</br>number of points: 20</p>",74.0,['stimuli/hexagon.png'],0.0,f,test,main,0.0,,E-
,html-keyboard-response,114,219151,0.0-5.0-2.28,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""></div><p class=""progress""> [29/64]</br>number of points: 20</p>",,['stimuli/hexagon.png'],0.0,f,test,feedback,,,E-
,html-keyboard-response,115,219654,0.0-5.0-0.29,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [30/64]</br>number of points: 20</p>",,"['stimuli/circle.png', 'stimuli/hexagon.png']",1.0,j,test,prepare,,,EF+
,html-keyboard-response,116,220637,0.0-5.0-1.29,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,978.415000019595,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/circle.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/hexagon.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [30/64]</br>number of points: 20</p>",74.0,"['stimuli/circle.png', 'stimuli/hexagon.png']",1.0,j,test,main,1.0,,EF+
,html-keyboard-response,117,222639,0.0-5.0-2.29,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [30/64]</br>number of points: 21</p>",,"['stimuli/circle.png', 'stimuli/hexagon.png']",1.0,j,test,feedback,,,EF+
,html-keyboard-response,118,223142,0.0-5.0-0.30,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [31/64]</br>number of points: 21</p>",,['stimuli/star.png'],1.0,j,test,prepare,,,C+
,html-keyboard-response,119,223976,0.0-5.0-1.30,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,831.83000003919,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/star.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [31/64]</br>number of points: 21</p>",74.0,['stimuli/star.png'],1.0,j,test,main,1.0,,C+
,html-keyboard-response,120,225978,0.0-5.0-2.30,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [31/64]</br>number of points: 22</p>",,['stimuli/star.png'],1.0,j,test,feedback,,,C+
,html-keyboard-response,121,226481,0.0-5.0-0.31,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [32/64]</br>number of points: 22</p>",,['stimuli/Q.png'],1.0,j,test,prepare,,,Q+
,html-keyboard-response,122,227252,0.0-5.0-1.31,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,764.9499999824911,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/Q.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [32/64]</br>number of points: 22</p>",74.0,['stimuli/Q.png'],1.0,j,test,main,1.0,,Q+
,html-keyboard-response,123,229253,0.0-5.0-2.31,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [32/64]</br>number of points: 23</p>",,['stimuli/Q.png'],1.0,j,test,feedback,,,Q+
,instructions,124,232242,0.0-6.0,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,"[{""page_index"":0,""viewing_time"":2986.8049999931827}]",2987.254999927245,,,,,,,,,,
,html-keyboard-response,125,232744,0.0-7.0-0.0,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [33/64]</br>number of points: 23</p>",,['stimuli/Q.png'],1.0,j,test,prepare,,,Q+
,html-keyboard-response,126,233836,0.0-7.0-1.0,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,1089.449999970384,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/Q.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [33/64]</br>number of points: 23</p>",74.0,['stimuli/Q.png'],1.0,j,test,main,1.0,,Q+
,html-keyboard-response,127,235838,0.0-7.0-2.0,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [33/64]</br>number of points: 24</p>",,['stimuli/Q.png'],1.0,j,test,feedback,,,Q+
,html-keyboard-response,128,236341,0.0-7.0-0.1,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [34/64]</br>number of points: 24</p>",,"['stimuli/star.png', 'stimuli/diamond.png']",0.0,f,test,prepare,,,CD-
,html-keyboard-response,129,238238,0.0-7.0-1.1,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,1893.9249999821186,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/diamond.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/star.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [34/64]</br>number of points: 24</p>",70.0,"['stimuli/star.png', 'stimuli/diamond.png']",0.0,f,test,main,1.0,,CD-
,html-keyboard-response,130,240239,0.0-7.0-2.1,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""></div><p class=""progress""> [34/64]</br>number of points: 25</p>",,"['stimuli/star.png', 'stimuli/diamond.png']",0.0,f,test,feedback,,,CD-
,html-keyboard-response,131,240741,0.0-7.0-0.2,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [35/64]</br>number of points: 25</p>",,['stimuli/hexagon.png'],0.0,f,test,prepare,,,E-
,html-keyboard-response,132,241562,0.0-7.0-1.2,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,819.6999999927357,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/hexagon.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [35/64]</br>number of points: 25</p>",70.0,['stimuli/hexagon.png'],0.0,f,test,main,1.0,,E-
,html-keyboard-response,133,243563,0.0-7.0-2.2,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""></div><p class=""progress""> [35/64]</br>number of points: 26</p>",,['stimuli/hexagon.png'],0.0,f,test,feedback,,,E-
,html-keyboard-response,134,244064,0.0-7.0-0.3,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [36/64]</br>number of points: 26</p>",,"['stimuli/circle.png', 'stimuli/hexagon.png']",1.0,j,test,prepare,,,EF+
,html-keyboard-response,135,245083,0.0-7.0-1.3,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,1018.0449999170378,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/hexagon.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/circle.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [36/64]</br>number of points: 26</p>",74.0,"['stimuli/circle.png', 'stimuli/hexagon.png']",1.0,j,test,main,1.0,,EF+
,html-keyboard-response,136,247085,0.0-7.0-2.3,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [36/64]</br>number of points: 27</p>",,"['stimuli/circle.png', 'stimuli/hexagon.png']",1.0,j,test,feedback,,,EF+
,html-keyboard-response,137,247586,0.0-7.0-0.4,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [37/64]</br>number of points: 27</p>",,['stimuli/star.png'],1.0,j,test,prepare,,,C+
,html-keyboard-response,138,248550,0.0-7.0-1.4,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,962.0100000174716,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/star.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [37/64]</br>number of points: 27</p>",74.0,['stimuli/star.png'],1.0,j,test,main,1.0,,C+
,html-keyboard-response,139,250551,0.0-7.0-2.4,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [37/64]</br>number of points: 28</p>",,['stimuli/star.png'],1.0,j,test,feedback,,,C+
,html-keyboard-response,140,251053,0.0-7.0-0.5,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [38/64]</br>number of points: 28</p>",,['stimuli/O.png'],0.0,f,test,prepare,,,O-
,html-keyboard-response,141,251775,0.0-7.0-1.5,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,717.0100000221282,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/O.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [38/64]</br>number of points: 28</p>",70.0,['stimuli/O.png'],0.0,f,test,main,1.0,,O-
,html-keyboard-response,142,253777,0.0-7.0-2.5,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""></div><p class=""progress""> [38/64]</br>number of points: 29</p>",,['stimuli/O.png'],0.0,f,test,feedback,,,O-
,html-keyboard-response,143,254279,0.0-7.0-0.6,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [39/64]</br>number of points: 29</p>",,['stimuli/down_facing.png'],0.0,f,test,prepare,,,A-
,html-keyboard-response,144,254864,0.0-7.0-1.6,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,584.3550000572577,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [39/64]</br>number of points: 29</p>",70.0,['stimuli/down_facing.png'],0.0,f,test,main,1.0,,A-
,html-keyboard-response,145,256865,0.0-7.0-2.6,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""></div><p class=""progress""> [39/64]</br>number of points: 30</p>",,['stimuli/down_facing.png'],0.0,f,test,feedback,,,A-
,html-keyboard-response,146,257368,0.0-7.0-0.7,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [40/64]</br>number of points: 30</p>",,['stimuli/clover.png'],1.0,j,test,prepare,,,B+
,html-keyboard-response,147,258043,0.0-7.0-1.7,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,673.0350001016632,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/clover.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [40/64]</br>number of points: 30</p>",74.0,['stimuli/clover.png'],1.0,j,test,main,1.0,,B+
,html-keyboard-response,148,260045,0.0-7.0-2.7,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [40/64]</br>number of points: 31</p>",,['stimuli/clover.png'],1.0,j,test,feedback,,,B+
,html-keyboard-response,149,260546,0.0-7.0-0.8,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [41/64]</br>number of points: 31</p>",,['stimuli/clover.png'],1.0,j,test,prepare,,,B+
,html-keyboard-response,150,261565,0.0-7.0-1.8,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,1017.8049999522045,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/clover.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [41/64]</br>number of points: 31</p>",74.0,['stimuli/clover.png'],1.0,j,test,main,1.0,,B+
,html-keyboard-response,151,263566,0.0-7.0-2.8,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [41/64]</br>number of points: 32</p>",,['stimuli/clover.png'],1.0,j,test,feedback,,,B+
,html-keyboard-response,152,264068,0.0-7.0-0.9,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [42/64]</br>number of points: 32</p>",,['stimuli/star.png'],1.0,j,test,prepare,,,C+
,html-keyboard-response,153,265051,0.0-7.0-1.9,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,982.2299999650568,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/star.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [42/64]</br>number of points: 32</p>",70.0,['stimuli/star.png'],1.0,j,test,main,0.0,,C+
,html-keyboard-response,154,267053,0.0-7.0-2.9,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [42/64]</br>number of points: 32</p>",,['stimuli/star.png'],1.0,j,test,feedback,,,C+
,html-keyboard-response,155,267555,0.0-7.0-0.10,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [43/64]</br>number of points: 32</p>",,['stimuli/Q.png'],1.0,j,test,prepare,,,Q+
,html-keyboard-response,156,268169,0.0-7.0-1.10,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,612.0149999624118,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/Q.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [43/64]</br>number of points: 32</p>",74.0,['stimuli/Q.png'],1.0,j,test,main,1.0,,Q+
,html-keyboard-response,157,270170,0.0-7.0-2.10,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [43/64]</br>number of points: 33</p>",,['stimuli/Q.png'],1.0,j,test,feedback,,,Q+
,html-keyboard-response,158,270671,0.0-7.0-0.11,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [44/64]</br>number of points: 33</p>",,['stimuli/O.png'],0.0,f,test,prepare,,,O-
,html-keyboard-response,159,271401,0.0-7.0-1.11,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,728.025000076741,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/O.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [44/64]</br>number of points: 33</p>",70.0,['stimuli/O.png'],0.0,f,test,main,1.0,,O-
,html-keyboard-response,160,273401,0.0-7.0-2.11,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""></div><p class=""progress""> [44/64]</br>number of points: 34</p>",,['stimuli/O.png'],0.0,f,test,feedback,,,O-
,html-keyboard-response,161,273903,0.0-7.0-0.12,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [45/64]</br>number of points: 34</p>",,"['stimuli/star.png', 'stimuli/diamond.png']",0.0,f,test,prepare,,,CD-
,html-keyboard-response,162,275290,0.0-7.0-1.12,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,1385.8799999579787,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/star.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/diamond.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [45/64]</br>number of points: 34</p>",70.0,"['stimuli/star.png', 'stimuli/diamond.png']",0.0,f,test,main,1.0,,CD-
,html-keyboard-response,163,277291,0.0-7.0-2.12,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""></div><p class=""progress""> [45/64]</br>number of points: 35</p>",,"['stimuli/star.png', 'stimuli/diamond.png']",0.0,f,test,feedback,,,CD-
,html-keyboard-response,164,277792,0.0-7.0-0.13,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [46/64]</br>number of points: 35</p>",,['stimuli/hexagon.png'],0.0,f,test,prepare,,,E-
,html-keyboard-response,165,278542,0.0-7.0-1.13,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,748.4299999196082,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/hexagon.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [46/64]</br>number of points: 35</p>",70.0,['stimuli/hexagon.png'],0.0,f,test,main,1.0,,E-
,html-keyboard-response,166,280543,0.0-7.0-2.13,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""></div><p class=""progress""> [46/64]</br>number of points: 36</p>",,['stimuli/hexagon.png'],0.0,f,test,feedback,,,E-
,html-keyboard-response,167,281044,0.0-7.0-0.14,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [47/64]</br>number of points: 36</p>",,['stimuli/down_facing.png'],0.0,f,test,prepare,,,A-
,html-keyboard-response,168,281628,0.0-7.0-1.14,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,582.689999951981,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [47/64]</br>number of points: 36</p>",70.0,['stimuli/down_facing.png'],0.0,f,test,main,1.0,,A-
,html-keyboard-response,169,283629,0.0-7.0-2.14,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""></div><p class=""progress""> [47/64]</br>number of points: 37</p>",,['stimuli/down_facing.png'],0.0,f,test,feedback,,,A-
,html-keyboard-response,170,284130,0.0-7.0-0.15,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [48/64]</br>number of points: 37</p>",,"['stimuli/circle.png', 'stimuli/hexagon.png']",1.0,j,test,prepare,,,EF+
,html-keyboard-response,171,285200,0.0-7.0-1.15,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,1068.28000000678,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/hexagon.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/circle.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [48/64]</br>number of points: 37</p>",74.0,"['stimuli/circle.png', 'stimuli/hexagon.png']",1.0,j,test,main,1.0,,EF+
,html-keyboard-response,172,287202,0.0-7.0-2.15,5f0c7ec1aabfdb45097524af,5c8d10b0692c6100173c8b4d,5f0c7fe899f93e6130083446,True,0.53,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [48/64]</br>number of points: 38</p>",,"['stimuli/circle.png', 'stimuli/hexagon.png']",1.0,j,test,feedback,,,EF+
