success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,FP,bonus,draw_light,correct_response,test_part,RT,response,correct,rt,responses
,p5feedback,140,445883,0.0-5.0-1.67,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,141,449153,0.0-5.0-0.68,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,0.0,f,test,1109.3649999820627,f,1.0,,
,p5feedback,142,449995,0.0-5.0-1.68,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,143,455050,0.0-5.0-0.69,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,1.0,j,test,2928.7849999964237,j,1.0,,
,p5feedback,144,457058,0.0-5.0-1.69,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,145,461482,0.0-5.0-0.70,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,0.0,f,test,2279.1749999742024,f,1.0,,
,p5feedback,146,463279,0.0-5.0-1.70,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,147,467529,0.0-5.0-0.71,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,1.0,j,test,2105.649999983143,j,1.0,,
,p5feedback,148,469433,0.0-5.0-1.71,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,149,473295,0.0-5.0-0.72,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,0.0,f,test,1707.5949999853037,j,0.0,,
,p5feedback,150,474148,0.0-5.0-1.72,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,151,479859,0.0-5.0-0.73,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,1.0,j,test,3559.1649999842048,f,0.0,,
,p5feedback,152,481363,0.0-5.0-1.73,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,153,484708,0.0-5.0-0.74,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,1.0,j,test,1196.0049999761395,j,1.0,,
,p5feedback,154,486586,0.0-5.0-1.74,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,155,489856,0.0-5.0-0.75,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,0.0,f,test,1134.3899999628775,j,0.0,,
,p5feedback,156,491094,0.0-5.0-1.75,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,157,494438,0.0-5.0-0.76,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,1.0,j,test,1195.3449999564327,f,0.0,,
,p5feedback,158,495764,0.0-5.0-1.76,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,159,499452,0.0-5.0-0.77,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,0.0,f,test,1549.1049999836832,j,0.0,,
,p5feedback,160,501145,0.0-5.0-1.77,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,161,504234,0.0-5.0-0.78,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,0.0,f,test,926.8900000024587,j,0.0,,
,p5feedback,162,504976,0.0-5.0-1.78,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,163,507916,0.0-5.0-0.79,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,1.0,j,test,785.0650000036694,j,1.0,,
,p5feedback,164,508729,0.0-5.0-1.79,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,165,512198,0.0-5.0-0.80,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,1.0,j,test,1312.8349999897182,j,1.0,,
,p5feedback,166,513070,0.0-5.0-1.80,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,167,517729,0.0-5.0-0.81,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,0.0,f,test,2474.999999976717,f,1.0,,
,p5feedback,168,519474,0.0-5.0-1.81,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,169,523511,0.0-5.0-0.82,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,1.0,j,test,1901.1300000129268,f,0.0,,
,p5feedback,170,523586,0.0-5.0-1.82,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,171,527293,0.0-5.0-0.83,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,0.0,f,test,1399.390000035055,f,1.0,,
,p5feedback,172,529049,0.0-5.0-1.83,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,173,533490,0.0-5.0-0.84,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,1.0,j,test,2263.904999999795,j,1.0,,
,p5feedback,174,534433,0.0-5.0-1.84,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,175,538373,0.0-5.0-0.85,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,0.0,f,test,1782.8499999595806,j,0.0,,
,p5feedback,176,539480,0.0-5.0-1.85,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,177,543305,0.0-5.0-0.86,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,0.0,f,test,1662.639999995008,j,0.0,,
,p5feedback,178,544240,0.0-5.0-1.86,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,179,547486,0.0-5.0-0.87,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,1.0,j,test,1099.0149999852292,j,1.0,,
,p5feedback,180,550977,0.0-5.0-1.87,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,181,554333,0.0-5.0-0.88,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,1.0,j,test,1215.1450000237674,f,0.0,,
,p5feedback,182,554837,0.0-5.0-1.88,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,p5card,183,559482,0.0-5.0-0.89,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,0.0,f,test,2508.765000035055,f,1.0,,
,p5feedback,184,561867,0.0-5.0-1.89,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
,survey-text,185,577605,0.0-6.0,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,15732.87500004517,"{""best_guess"":"" House, boat""}"
,survey-text,186,603602,0.0-7.0,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,25993.0100000347,"{""worker_comments"":""Tried to predict a pattern in terms of colour sequencing but didn't really work.""}"
,p5Text,187,608125,0.0-8.0,5eff7cd152e3fd04e8afe0dc,5eedb8dfd2f5e71ef21600b6,5f002f595819b111bafe9454,False,0.55,,,,,,,,
1.0,fullscreen,0,5422,0.0-0.0,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5Text,1,20432,0.0-1.0,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5Text,2,34263,0.0-2.0,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5Text,3,87494,0.0-3.0,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5Text,4,100076,0.0-4.0,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,5,105250,0.0-5.0-0.0,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,,,,,
,p5feedback,6,108889,0.0-5.0-1.0,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,7,113914,0.0-5.0-0.1,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,2868.1800000194926,f,1.0,,
,p5feedback,8,118950,0.0-5.0-1.1,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,9,123110,0.0-5.0-0.2,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,1869.0200000128243,j,1.0,,
,p5feedback,10,126748,0.0-5.0-1.2,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,11,132174,0.0-5.0-0.3,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,3252.9649999924004,f,1.0,,
,p5feedback,12,135162,0.0-5.0-1.3,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,13,141570,0.0-5.0-0.4,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,4250.995000009425,j,1.0,,
,p5feedback,14,146209,0.0-5.0-1.4,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,15,151067,0.0-5.0-0.5,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,2652.8399999951944,f,1.0,,
,p5feedback,16,154821,0.0-5.0-1.5,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,17,159331,0.0-5.0-0.6,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,2339.899999991758,f,1.0,,
,p5feedback,18,167315,0.0-5.0-1.6,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,19,171309,0.0-5.0-0.7,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,1814.0600000042468,f,0.0,,
,p5feedback,20,174037,0.0-5.0-1.7,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,21,178557,0.0-5.0-0.8,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,2359.024999983376,j,0.0,,
,p5feedback,22,179831,0.0-5.0-1.8,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,23,182806,0.0-5.0-0.9,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,733.8849999941885,f,0.0,,
,p5feedback,24,184310,0.0-5.0-1.9,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,25,188154,0.0-5.0-0.10,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,1625.6199999770615,f,1.0,,
,p5feedback,26,189443,0.0-5.0-1.10,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,27,193369,0.0-5.0-0.11,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,1491.1600000050385,j,1.0,,
,p5feedback,28,195708,0.0-5.0-1.11,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,29,202184,0.0-5.0-0.12,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,3838.5350000171456,f,1.0,,
,p5feedback,30,204339,0.0-5.0-1.12,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,31,207531,0.0-5.0-0.13,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,991.9850000005681,f,0.0,,
,p5feedback,32,228286,0.0-5.0-1.13,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,33,234939,0.0-5.0-0.14,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,4438.590000005206,j,0.0,,
,p5feedback,34,238961,0.0-5.0-1.14,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,35,244269,0.0-5.0-0.15,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,3119.6899999922607,f,0.0,,
,p5feedback,36,245341,0.0-5.0-1.15,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,37,249517,0.0-5.0-0.16,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,1990.6349999946542,f,0.0,,
,p5feedback,38,250558,0.0-5.0-1.16,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,39,256682,0.0-5.0-0.17,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,3898.5150000080466,j,0.0,,
,p5feedback,40,257406,0.0-5.0-1.17,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,41,264146,0.0-5.0-0.18,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,4554.015000001527,j,0.0,,
,p5feedback,42,265300,0.0-5.0-1.18,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,43,269377,0.0-5.0-0.19,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,1647.5400000053924,j,1.0,,
,p5feedback,44,270734,0.0-5.0-1.19,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,45,273693,0.0-5.0-0.20,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,768.6099999991711,j,0.0,,
,p5feedback,46,274616,0.0-5.0-1.20,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,47,281773,0.0-5.0-0.21,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,4986.239999998361,j,1.0,,
,p5feedback,48,282486,0.0-5.0-1.21,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,49,285705,0.0-5.0-0.22,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,1017.5250000029337,j,0.0,,
,p5feedback,50,286609,0.0-5.0-1.22,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,51,292436,0.0-5.0-0.23,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,3640.3149999969173,j,1.0,,
,p5feedback,52,293030,0.0-5.0-1.23,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,53,296568,0.0-5.0-0.24,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,1300.504999991972,j,0.0,,
,p5feedback,54,297341,0.0-5.0-1.24,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,55,302782,0.0-5.0-0.25,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,3241.359999985434,j,1.0,,
,p5feedback,56,303044,0.0-5.0-1.25,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,57,306414,0.0-5.0-0.26,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,1203.8600000087172,j,0.0,,
,p5feedback,58,307138,0.0-5.0-1.26,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,59,312295,0.0-5.0-0.27,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,,,,,
,p5feedback,60,313434,0.0-5.0-1.27,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,61,318894,0.0-5.0-0.28,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,3291.9549999933224,j,1.0,,
,p5feedback,62,319650,0.0-5.0-1.28,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,63,322993,0.0-5.0-0.29,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,1143.8650000200141,j,0.0,,
,p5feedback,64,323892,0.0-5.0-1.29,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,65,329625,0.0-5.0-0.30,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,3549.3299999798182,j,1.0,,
,p5feedback,66,330845,0.0-5.0-1.30,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,67,334922,0.0-5.0-0.31,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,1898.1000000203494,j,0.0,,
,p5feedback,68,335849,0.0-5.0-1.31,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,69,342171,0.0-5.0-0.32,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,4174.385000020266,j,0.0,,
,p5feedback,70,344290,0.0-5.0-1.32,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,71,348468,0.0-5.0-0.33,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,1994.444999989355,f,0.0,,
,p5feedback,72,349320,0.0-5.0-1.33,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,73,354732,0.0-5.0-0.34,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,3228.754999989178,j,0.0,,
,p5feedback,74,368265,0.0-5.0-1.34,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,75,374242,0.0-5.0-0.35,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,3806.9499999983236,j,1.0,,
,p5feedback,76,375118,0.0-5.0-1.35,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,77,379224,0.0-5.0-0.36,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,1937.3449999839067,f,0.0,,
,p5feedback,78,380162,0.0-5.0-1.36,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,79,385255,0.0-5.0-0.37,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,2435.704999981681,f,1.0,,
,p5feedback,80,386262,0.0-5.0-1.37,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,81,390036,0.0-5.0-0.38,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,1626.99000001885,j,0.0,,
,p5feedback,82,390655,0.0-5.0-1.38,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,83,396951,0.0-5.0-0.39,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,4153.519999992568,f,0.0,,
,p5feedback,84,398098,0.0-5.0-1.39,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,85,402252,0.0-5.0-0.40,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,1889.1500000027008,f,1.0,,
,p5feedback,86,403545,0.0-5.0-1.40,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,87,406780,0.0-5.0-0.41,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,863.3950000221375,f,0.0,,
,p5feedback,88,419436,0.0-5.0-1.41,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,89,424041,0.0-5.0-0.42,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,0.0,f,test,2415.4799999960233,j,0.0,,
,p5feedback,90,427113,0.0-5.0-1.42,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,91,432772,0.0-5.0-0.43,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,3506.105000007665,j,1.0,,
,p5feedback,92,438339,0.0-5.0-1.43,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
,p5card,93,443001,0.0-5.0-0.44,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,1.0,j,test,2112.584999995306,f,0.0,,
,p5feedback,94,444205,0.0-5.0-1.44,5eff7cd152e3fd04e8afe0dc,5c3baa275a88cc000189ef36,5f002cb40b66531226f9af58,False,0.42,,,,,,,,
