,target,target_present,set_size,response,search_time,correct
9162,Q,0,4,0,5,1
9163,Q,0,4,0,3,1
9164,Q,0,4,0,3,1
9165,Q,0,4,0,2,1
9166,Q,0,4,0,3,1
9167,Q,0,4,0,3,1
9168,Q,0,4,0,2,1
9169,Q,0,4,1,2,0
9170,Q,0,4,1,9,0
9171,Q,0,4,1,3,0
9172,Q,0,4,0,4,1
9173,Q,0,4,1,4,0
9174,Q,0,4,0,4,1
9175,Q,0,4,0,2,1
9176,Q,0,4,0,2,1
9177,Q,0,4,0,2,1
9178,Q,0,4,1,2,0
9179,Q,0,4,0,2,1
9180,Q,0,4,1,5,0
9181,Q,0,4,0,4,1
9182,Q,0,4,0,3,1
9183,Q,0,4,0,3,1
9184,Q,0,4,0,3,1
9185,Q,0,4,0,5,1
9186,Q,0,4,0,2,1
9187,Q,0,4,0,3,1
9188,Q,0,4,0,3,1
9189,Q,0,4,0,2,1
9190,Q,0,4,0,3,1
9191,Q,0,4,0,3,1
9192,Q,0,4,0,5,1
9193,Q,0,4,1,3,0
9194,Q,0,4,1,2,0
9195,Q,0,4,1,3,0
9196,Q,0,4,0,2,1
9197,Q,0,4,0,5,1
9198,Q,0,4,0,2,1
9199,Q,0,4,0,5,1
9200,Q,0,4,1,2,0
9201,Q,0,4,0,4,1
9202,Q,0,4,0,2,1
9203,Q,0,4,0,5,1
9204,Q,0,4,0,2,1
9205,Q,0,4,1,3,0
9206,Q,0,4,0,2,1
9207,Q,0,4,0,2,1
9208,Q,0,4,1,3,0
9209,Q,0,4,0,3,1
9210,Q,0,4,0,3,1
9211,Q,0,4,0,3,1
9212,Q,0,4,0,3,1
9213,Q,0,4,0,2,1
9214,Q,0,4,0,3,1
9215,Q,0,4,0,4,1
9216,Q,0,4,0,2,1
9217,Q,0,4,0,3,1
9218,Q,0,4,0,2,1
9219,Q,0,4,1,3,0
9220,Q,0,4,0,4,1
9221,Q,0,4,0,5,1
9222,Q,0,4,0,3,1
9223,Q,0,4,0,3,1
9224,Q,0,4,0,2,1
9225,Q,0,4,0,3,1
9226,Q,0,4,0,3,1
9227,Q,0,4,0,2,1
9228,Q,0,4,0,2,1
9229,Q,0,4,0,2,1
9230,Q,0,4,0,2,1
9231,Q,0,4,0,2,1
9232,Q,0,4,1,3,0
9233,Q,0,4,0,4,1
9234,Q,0,4,0,4,1
9235,Q,0,4,0,4,1
9236,Q,0,4,0,6,1
9237,Q,0,4,0,4,1
9238,Q,0,4,0,5,1
9239,Q,0,4,0,2,1
9240,Q,0,4,1,2,0
9241,Q,0,4,0,3,1
9242,Q,0,4,1,3,0
9243,Q,0,4,0,2,1
9244,Q,0,4,0,4,1
9245,Q,0,4,0,2,1
9246,Q,0,4,0,2,1
9247,Q,0,4,0,5,1
9248,Q,0,4,0,3,1
9249,Q,0,4,0,3,1
9250,Q,0,4,0,4,1
9251,Q,0,4,0,3,1
9252,Q,0,4,1,2,0
9253,Q,0,4,1,3,0
9254,Q,0,4,0,5,1
9255,Q,0,4,0,2,1
9256,Q,0,4,1,4,0
9257,Q,0,4,0,4,1
9258,Q,0,4,0,2,1
9259,Q,0,4,0,2,1
9260,Q,0,4,0,3,1
9261,Q,0,4,1,3,0
9262,Q,0,4,0,5,1
9263,Q,0,4,0,4,1
9264,Q,0,4,0,2,1
9265,Q,0,4,0,3,1
9266,Q,0,4,0,5,1
9267,Q,0,4,0,7,1
9268,Q,0,4,0,3,1
9269,Q,0,4,0,2,1
9270,Q,0,4,0,3,1
9271,Q,0,4,0,2,1
9272,Q,0,4,0,2,1
9273,Q,0,4,0,6,1
9274,Q,0,4,0,3,1
9275,Q,0,4,0,4,1
9276,Q,0,4,0,6,1
9277,Q,0,4,0,2,1
9278,Q,0,4,0,3,1
9279,Q,0,4,0,3,1
9280,Q,0,4,0,3,1
9281,Q,0,4,0,2,1
9282,Q,0,4,0,3,1
9283,Q,0,4,0,6,1
9284,Q,0,4,0,2,1
9285,Q,0,4,1,3,0
9286,Q,0,4,0,2,1
9287,Q,0,4,0,2,1
9288,Q,0,4,0,6,1
9289,Q,0,4,0,5,1
9290,Q,0,4,0,2,1
9291,Q,0,4,1,3,0
9292,Q,0,4,0,3,1
9293,Q,0,4,1,2,0
9294,Q,0,4,0,9,1
9295,Q,0,4,0,5,1
9296,Q,0,4,0,7,1
9297,Q,0,4,0,5,1
9298,Q,0,4,1,2,0
9299,Q,0,4,0,2,1
9300,Q,0,4,0,11,1
9301,Q,0,4,1,3,0
9302,Q,0,4,0,3,1
9303,Q,0,4,1,5,0
9304,Q,0,4,1,6,0
9305,Q,0,4,0,3,1
9306,Q,0,4,1,2,0
9307,Q,0,4,0,3,1
9308,Q,0,4,0,4,1
9309,Q,0,4,0,2,1
9310,Q,0,4,0,2,1
9311,Q,0,4,0,8,1
9312,Q,0,4,0,4,1
9313,Q,0,4,0,4,1
9314,Q,0,4,0,3,1
9315,Q,0,4,0,3,1
9316,Q,0,4,0,3,1
9317,Q,0,4,0,2,1
9318,Q,0,4,0,6,1
9319,Q,0,4,0,5,1
9320,Q,0,4,0,6,1
9321,Q,0,4,0,2,1
9322,Q,0,4,1,4,0
9323,Q,0,4,0,2,1
9324,Q,0,4,0,6,1
9325,Q,0,4,0,5,1
9326,Q,0,4,0,6,1
9327,Q,0,4,1,2,0
9328,Q,0,4,1,7,0
9329,Q,0,4,1,2,0
9330,Q,0,4,1,2,0
9331,Q,0,4,0,5,1
9332,Q,0,4,0,2,1
9333,Q,0,4,0,2,1
9334,Q,0,4,0,4,1
9335,Q,0,4,1,2,0
9336,Q,0,4,1,2,0
9337,Q,0,4,0,2,1
9338,Q,0,4,1,6,0
9339,Q,0,4,0,3,1
9340,Q,0,4,0,3,1
9341,Q,0,4,0,4,1
9342,Q,0,4,1,7,0
9343,Q,0,4,0,5,1
9344,Q,0,4,0,3,1
9345,Q,0,4,0,2,1
9346,Q,0,4,0,2,1
9347,Q,0,4,0,3,1
9348,Q,0,4,0,3,1
9349,Q,0,4,1,2,0
9350,Q,0,4,1,2,0
9351,Q,0,4,0,2,1
9352,Q,0,4,0,7,1
9353,Q,0,4,1,3,0
9354,Q,0,4,0,2,1
9355,Q,0,4,1,2,0
9356,Q,0,4,0,2,1
9357,Q,0,4,0,4,1
9358,Q,0,4,1,3,0
9359,Q,0,4,0,2,1
9360,Q,0,4,0,3,1
9361,Q,0,4,0,4,1
9362,Q,0,4,0,4,1
9363,Q,0,4,0,5,1
9364,Q,0,4,0,2,1
9365,Q,0,4,0,3,1
9366,Q,0,4,0,2,1
9367,Q,0,4,0,2,1
9368,Q,0,4,0,7,1
9369,Q,0,4,0,7,1
9370,Q,0,4,0,3,1
9371,Q,0,4,0,2,1
9372,Q,0,4,0,5,1
9373,Q,0,4,0,3,1
9374,Q,0,4,0,5,1
9375,Q,0,4,0,4,1
9376,Q,0,4,0,6,1
9377,Q,0,4,0,3,1
9378,Q,0,4,0,3,1
9379,Q,0,4,0,2,1
9380,Q,0,4,0,2,1
9381,Q,0,4,1,3,0
9382,Q,0,4,0,3,1
9383,Q,0,4,0,3,1
9384,Q,0,4,1,3,0
9385,Q,0,4,0,3,1
9386,Q,0,4,0,5,1
9387,Q,0,4,1,4,0
9388,Q,0,4,0,2,1
9389,Q,0,4,0,3,1
9390,Q,0,4,0,5,1
9391,Q,0,4,0,3,1
9392,Q,0,4,1,4,0
9393,Q,0,4,1,2,0
9394,Q,0,4,1,4,0
9395,Q,0,4,0,3,1
9396,Q,0,4,1,6,0
9397,Q,0,4,0,7,1
9398,Q,0,4,0,2,1
9399,Q,0,4,0,3,1
9400,Q,0,4,0,2,1
9401,Q,0,4,0,3,1
9402,Q,0,4,0,2,1
9403,Q,0,4,0,2,1
9404,Q,0,4,0,2,1
9405,Q,0,4,0,3,1
9406,Q,0,4,0,3,1
9407,Q,0,4,0,5,1
9408,Q,0,4,1,3,0
9409,Q,0,4,0,3,1
9410,Q,0,4,0,2,1
9411,Q,0,4,0,3,1
9412,Q,0,4,0,3,1
9413,Q,0,4,0,3,1
9414,Q,0,4,0,3,1
9415,Q,0,4,0,3,1
9416,Q,0,4,0,2,1
9417,Q,0,4,0,5,1
9418,Q,0,4,0,2,1
9419,Q,0,4,0,3,1
9420,Q,0,4,0,5,1
9421,Q,0,4,0,2,1
9422,Q,0,4,0,3,1
9423,Q,0,4,1,2,0
9424,Q,0,4,0,3,1
9425,Q,0,4,1,9,0
9426,Q,0,4,1,2,0
9427,Q,0,4,0,3,1
9428,Q,0,4,0,4,1
9429,Q,0,4,0,4,1
9430,Q,0,4,0,2,1
9431,Q,0,4,0,6,1
9432,Q,0,4,0,9,1
9433,Q,0,4,0,2,1
9434,Q,0,4,0,4,1
9435,Q,0,4,1,2,0
9436,Q,0,4,0,5,1
9437,Q,0,4,0,2,1
9438,Q,0,4,0,3,1
9439,Q,0,4,0,2,1
9440,Q,0,4,0,2,1
9441,Q,0,4,0,3,1
9442,Q,0,4,0,3,1
9443,Q,0,4,0,2,1
9444,Q,0,4,0,4,1
9445,Q,0,4,0,4,1
9446,Q,0,4,1,3,0
9447,Q,0,4,1,2,0
9448,Q,0,4,0,4,1
9449,Q,0,4,0,2,1
9450,Q,0,4,0,6,1
9451,Q,0,4,0,5,1
9452,Q,0,4,0,2,1
9453,Q,0,4,0,3,1
9454,Q,0,4,0,2,1
9455,Q,0,4,1,5,0
9456,Q,0,4,0,6,1
9457,Q,0,4,0,5,1
9458,Q,0,4,1,4,0
9459,Q,0,4,0,14,1
9460,Q,0,4,0,2,1
9461,Q,0,4,0,5,1
9462,Q,0,4,0,3,1
9463,Q,0,4,0,2,1
9464,Q,0,4,1,3,0
9465,Q,0,4,0,2,1
9466,Q,0,4,1,2,0
9467,Q,0,4,0,2,1
9468,Q,0,4,0,10,1
9469,Q,0,4,0,2,1
9470,Q,0,4,1,2,0
9471,Q,0,4,0,2,1
9472,Q,0,4,0,6,1
9473,Q,0,4,1,3,0
9474,Q,0,4,0,2,1
9475,Q,0,4,0,3,1
9476,Q,0,4,0,2,1
9477,Q,0,4,0,5,1
9478,Q,0,4,0,5,1
9479,Q,0,4,0,3,1
9480,Q,0,4,1,2,0
9481,Q,0,4,0,2,1
9482,Q,0,4,0,4,1
9483,Q,0,4,0,2,1
9484,Q,0,4,1,7,0
9485,Q,0,4,0,2,1
9486,Q,0,4,1,4,0
9487,Q,0,4,0,3,1
9488,Q,0,4,0,2,1
9489,Q,0,4,0,3,1
9490,Q,0,4,0,3,1
9491,Q,0,4,0,5,1
9492,Q,0,4,0,4,1
9493,Q,0,4,0,2,1
9494,Q,0,4,0,2,1
9495,Q,0,4,1,3,0
9496,Q,0,4,0,3,1
9497,Q,0,4,1,2,0
9498,Q,0,4,0,2,1
9499,Q,0,4,0,4,1
9500,Q,0,4,0,2,1
9501,Q,0,4,0,4,1
9502,Q,0,4,1,2,0
9503,Q,0,4,0,2,1
9504,Q,0,4,0,2,1
9505,Q,0,4,0,2,1
9506,Q,0,4,0,5,1
9507,Q,0,4,1,3,0
9508,Q,0,4,1,2,0
9509,Q,0,4,1,2,0
9510,Q,0,4,0,9,1
9511,Q,0,4,0,2,1
9512,Q,0,4,0,2,1
9513,Q,0,4,0,3,1
9514,Q,0,4,0,2,1
9515,Q,0,4,0,4,1
9516,Q,0,4,0,3,1
9517,Q,0,4,0,4,1
9518,Q,0,4,0,2,1
9519,Q,0,4,0,3,1
9520,Q,0,4,0,3,1
9521,Q,0,4,1,2,0
9522,Q,0,4,0,3,1
9523,Q,0,4,0,3,1
9524,Q,0,4,0,4,1
9525,Q,0,4,1,3,0
9526,Q,0,4,0,3,1
9527,Q,0,4,0,2,1
9528,Q,0,4,0,5,1
9529,Q,0,4,0,7,1
9530,Q,0,4,0,2,1
9531,Q,0,4,1,3,0
9532,Q,0,4,0,2,1
9533,Q,0,4,1,2,0
9534,Q,0,4,0,5,1
9535,Q,0,4,0,3,1
9536,Q,0,4,0,5,1
9537,Q,0,4,0,3,1
9538,Q,0,4,0,9,1
9539,Q,0,4,0,3,1
9540,Q,0,4,1,3,0
9541,Q,0,4,0,3,1
9542,Q,0,4,0,4,1
9543,Q,0,4,0,2,1
9544,Q,0,4,0,2,1
9545,Q,0,4,0,2,1
9546,Q,0,4,0,2,1
9547,Q,0,4,0,2,1
9548,Q,0,4,0,5,1
9549,Q,0,4,1,3,0
9550,Q,0,4,0,2,1
9551,Q,0,4,0,2,1
9552,Q,0,4,1,3,0
9553,Q,0,4,1,2,0
9554,Q,0,4,0,4,1
9555,Q,0,4,0,5,1
9556,Q,0,4,1,4,0
9557,Q,0,4,0,3,1
9558,Q,0,4,0,5,1
9559,Q,0,4,0,2,1
9560,Q,0,4,0,3,1
9561,Q,0,4,1,4,0
9562,Q,0,4,0,2,1
9563,Q,0,4,0,2,1
9564,Q,0,4,0,2,1
9565,Q,0,4,0,2,1
9566,Q,0,4,0,9,1
9567,Q,0,4,1,3,0
9568,Q,0,4,0,2,1
9569,Q,0,4,0,3,1
9570,Q,0,4,1,2,0
9571,Q,0,4,1,2,0
9572,Q,0,4,0,3,1
9573,Q,0,4,0,3,1
9574,Q,0,4,0,3,1
9575,Q,0,4,0,2,1
9576,Q,0,4,0,2,1
9577,Q,0,4,0,2,1
9578,Q,0,4,1,3,0
9579,Q,0,4,1,3,0
9580,Q,0,4,0,2,1
9581,Q,0,4,0,4,1
9582,Q,0,4,0,2,1
9583,Q,0,4,0,4,1
9584,Q,0,4,0,3,1
9585,Q,0,4,0,3,1
9586,Q,0,4,0,5,1
9587,Q,0,4,0,3,1
9588,Q,0,4,0,4,1
9589,Q,0,4,0,2,1
9590,Q,0,4,1,6,0
9591,Q,0,4,0,3,1
9592,Q,0,4,0,5,1
9593,Q,0,4,0,2,1
9594,Q,0,4,1,5,0
9595,Q,0,4,0,2,1
9596,Q,0,4,0,2,1
9597,Q,0,4,0,6,1
9598,Q,0,4,1,2,0
9599,Q,0,4,0,2,1
9600,Q,0,4,1,4,0
9601,Q,0,4,0,2,1
9602,Q,0,4,1,2,0
9603,Q,0,4,0,3,1
9604,Q,0,4,0,2,1
9605,Q,0,4,0,4,1
9606,Q,0,4,0,3,1
9607,Q,0,4,0,4,1
9608,Q,0,4,0,3,1
9609,Q,0,4,0,3,1
9610,Q,0,4,0,3,1
9611,Q,0,4,0,4,1
9612,Q,0,4,1,3,0
9613,Q,0,4,0,2,1
9614,Q,0,4,0,4,1
9615,Q,0,4,0,2,1
9616,Q,0,4,0,3,1
9617,Q,0,4,0,3,1
9618,Q,0,4,0,6,1
9619,Q,0,4,1,3,0
9620,Q,0,4,0,4,1
9621,Q,0,4,0,2,1
9622,Q,0,4,0,8,1
9623,Q,0,4,0,3,1
9624,Q,0,4,1,2,0
9625,Q,0,4,1,2,0
9626,Q,0,4,1,2,0
9627,Q,0,4,1,3,0
9628,Q,0,4,0,4,1
9629,Q,0,4,1,4,0
9630,Q,0,4,0,4,1
9631,Q,0,4,1,2,0
9632,Q,0,4,0,4,1
9633,Q,0,4,0,3,1
9634,Q,0,4,0,7,1
9635,Q,0,4,0,2,1
9636,Q,0,4,0,2,1
9637,Q,0,4,0,2,1
9638,Q,0,4,0,5,1
9639,Q,0,4,0,3,1
9640,Q,0,4,1,4,0
9641,Q,0,4,0,2,1
9642,Q,0,4,0,2,1
9643,Q,0,4,0,2,1
9644,Q,0,4,0,5,1
9645,Q,0,4,0,4,1
9646,Q,0,4,0,4,1
9647,Q,0,4,0,3,1
9648,Q,0,4,0,2,1
9649,Q,0,4,1,3,0
9650,Q,0,4,1,3,0
9651,Q,0,4,0,5,1
9652,Q,0,4,0,5,1
9653,Q,0,4,0,5,1
9654,Q,0,4,0,5,1
9655,Q,0,4,0,2,1
9656,Q,0,4,0,6,1
9657,Q,0,4,1,3,0
9658,Q,0,4,0,2,1
9659,Q,0,4,0,3,1
9660,Q,0,4,0,2,1
9661,Q,0,4,1,2,0
9662,Q,0,4,0,2,1
9663,Q,0,4,0,3,1
9664,Q,0,4,0,2,1
9665,Q,0,4,0,5,1
9666,Q,0,4,0,5,1
9667,Q,0,4,1,2,0
9668,Q,0,4,1,2,0
9669,Q,0,4,0,3,1
9670,Q,0,4,0,4,1
9671,Q,0,4,1,2,0
9672,Q,0,4,0,5,1
9673,Q,0,4,1,4,0
9674,Q,0,4,0,2,1
9675,Q,0,4,0,4,1
9676,Q,0,4,0,2,1
9677,Q,0,4,0,3,1
9678,Q,0,4,0,3,1
9679,Q,0,4,0,2,1
9680,Q,0,4,0,3,1
9681,Q,0,4,0,3,1
9682,Q,0,4,0,10,1
9683,Q,0,4,0,3,1
9684,Q,0,4,1,2,0
9685,Q,0,4,0,3,1
9686,Q,0,4,0,2,1
9687,Q,0,4,1,5,0
9688,Q,0,4,0,2,1
9689,Q,0,4,0,3,1
9690,Q,0,4,0,2,1
9691,Q,0,4,0,2,1
9692,Q,0,4,0,3,1
9693,Q,0,4,0,6,1
9694,Q,0,4,0,8,1
9695,Q,0,4,0,4,1
9696,Q,0,4,0,4,1
9697,Q,0,4,0,3,1
9698,Q,0,4,0,4,1
9699,Q,0,4,0,4,1
9700,Q,0,4,0,3,1
9701,Q,0,4,0,2,1
9702,Q,0,4,0,4,1
9703,Q,0,4,0,3,1
9704,Q,0,4,0,6,1
9705,Q,0,4,0,2,1
9706,Q,0,4,0,3,1
9707,Q,0,4,0,4,1
9708,Q,0,4,0,4,1
9709,Q,0,4,0,2,1
9710,Q,0,4,0,2,1
9711,Q,0,4,0,2,1
9712,Q,0,4,0,2,1
9713,Q,0,4,0,2,1
9714,Q,0,4,0,6,1
9715,Q,0,4,1,3,0
9716,Q,0,4,1,4,0
9717,Q,0,4,0,4,1
9718,Q,0,4,1,2,0
9719,Q,0,4,1,2,0
9720,Q,0,4,0,3,1
9721,Q,0,4,0,3,1
9722,Q,0,4,0,2,1
9723,Q,0,4,0,3,1
9724,Q,0,4,0,5,1
9725,Q,0,4,0,3,1
9726,Q,0,4,0,3,1
9727,Q,0,4,1,12,0
9728,Q,0,4,0,2,1
9729,Q,0,4,0,5,1
9730,Q,0,4,0,6,1
9731,Q,0,4,0,2,1
9732,Q,0,4,1,2,0
9733,Q,0,4,1,3,0
9734,Q,0,4,0,2,1
9735,Q,0,4,0,3,1
9736,Q,0,4,0,3,1
9737,Q,0,4,0,2,1
9738,Q,0,4,1,2,0
9739,Q,0,4,0,4,1
9740,Q,0,4,1,3,0
9741,Q,0,4,0,4,1
9742,Q,0,4,0,3,1
9743,Q,0,4,1,2,0
9744,Q,0,4,0,3,1
9745,Q,0,4,0,2,1
9746,Q,0,4,0,2,1
9747,Q,0,4,1,4,0
9748,Q,0,4,0,3,1
9749,Q,0,4,0,4,1
9750,Q,0,4,0,4,1
9751,Q,0,4,0,3,1
9752,Q,0,4,0,3,1
9753,Q,0,4,0,3,1
9754,Q,0,4,0,2,1
9755,Q,0,4,0,5,1
9756,Q,0,4,0,2,1
9757,Q,0,4,0,3,1
9758,Q,0,4,0,2,1
9759,Q,0,4,0,2,1
9760,Q,0,4,0,2,1
9761,Q,0,4,1,4,0
9762,Q,0,4,1,2,0
9763,Q,0,4,0,3,1
9764,Q,0,4,0,3,1
9765,Q,0,4,0,3,1
9766,Q,0,4,0,2,1
9767,Q,0,4,0,3,1
9768,Q,0,4,0,2,1
9769,Q,0,4,1,2,0
9770,Q,0,4,0,7,1
9771,Q,0,4,1,3,0
9772,Q,0,4,0,3,1
9773,Q,0,4,1,4,0
9774,Q,0,4,0,2,1
9775,Q,0,4,0,4,1
9776,Q,0,4,0,3,1
9777,Q,0,4,0,4,1
9778,Q,0,4,1,3,0
9779,Q,0,4,0,2,1
9780,Q,0,4,1,3,0
9781,Q,0,4,0,2,1
9782,Q,0,4,0,3,1
9783,Q,0,4,0,2,1
9784,Q,0,4,0,2,1
9785,Q,0,4,0,9,1
9786,Q,0,4,0,6,1
9787,Q,0,4,1,8,0
9788,Q,0,4,0,2,1
9789,Q,0,4,0,3,1
9790,Q,0,4,0,3,1
9791,Q,0,4,1,2,0
9792,Q,0,4,0,3,1
9793,Q,0,4,0,6,1
9794,Q,0,4,0,4,1
9795,Q,0,4,0,3,1
9796,Q,0,4,0,5,1
9797,Q,0,4,0,2,1
9798,Q,0,4,0,2,1
9799,Q,0,4,0,2,1
9800,Q,0,4,1,2,0
9801,Q,0,4,0,4,1
9802,Q,0,4,0,4,1
9803,Q,0,4,0,4,1
9804,Q,0,4,0,2,1
9805,Q,0,4,0,2,1
9806,Q,0,4,0,2,1
9807,Q,0,4,0,4,1
9808,Q,0,4,0,5,1
9809,Q,0,4,0,4,1
9810,Q,0,4,0,4,1
9811,Q,0,4,0,3,1
9812,Q,0,4,0,4,1
9813,Q,0,4,0,2,1
9814,Q,0,4,0,2,1
9815,Q,0,4,0,2,1
9816,Q,0,4,0,2,1
9817,Q,0,4,1,5,0
9818,Q,0,4,0,5,1
9819,Q,0,4,0,2,1
9820,Q,0,4,0,2,1
9821,Q,0,4,0,3,1
9822,Q,0,4,0,4,1
9823,Q,0,4,0,4,1
9824,Q,0,4,1,3,0
9825,Q,0,4,0,3,1
9826,Q,0,4,0,6,1
9827,Q,0,4,0,4,1
9828,Q,0,4,1,2,0
9829,Q,0,4,1,3,0
9830,Q,0,4,1,2,0
9831,Q,0,4,1,3,0
9832,Q,0,4,0,3,1
9833,Q,0,4,0,2,1
9834,Q,0,4,0,4,1
9835,Q,0,4,0,5,1
9836,Q,0,4,0,2,1
9837,Q,0,4,0,5,1
9838,Q,0,4,1,3,0
9839,Q,0,4,0,2,1
9840,Q,0,4,0,3,1
9841,Q,0,4,0,2,1
9842,Q,0,4,0,3,1
9843,Q,0,4,0,5,1
9844,Q,0,4,0,3,1
9845,Q,0,4,0,3,1
9846,Q,0,4,0,9,1
9847,Q,0,4,0,3,1
9848,Q,0,4,1,2,0
9849,Q,0,4,1,9,0
9850,Q,0,4,0,3,1
9851,Q,0,4,0,2,1
9852,Q,0,4,0,3,1
9853,Q,0,4,0,2,1
9854,Q,0,4,1,3,0
9855,Q,0,4,0,2,1
9856,Q,0,4,0,3,1
9857,Q,0,4,0,3,1
9858,Q,0,4,0,2,1
9859,Q,0,4,0,6,1
9860,Q,0,4,0,6,1
9861,Q,0,4,0,2,1
9862,Q,0,4,0,5,1
9863,Q,0,4,0,4,1
9864,Q,0,4,0,2,1
9865,Q,0,4,0,3,1
9866,Q,0,4,1,2,0
9867,Q,0,4,0,5,1
9868,Q,0,4,0,2,1
9869,Q,0,4,1,5,0
9870,Q,0,4,0,2,1
9871,Q,0,4,1,3,0
9872,Q,0,4,0,3,1
9873,Q,0,4,0,2,1
9874,Q,0,4,0,2,1
9875,Q,0,4,0,2,1
9876,Q,0,4,0,4,1
9877,Q,0,4,1,2,0
9878,Q,0,4,0,3,1
9879,Q,0,4,0,2,1
9880,Q,0,4,0,2,1
9881,Q,0,4,0,4,1
9882,Q,0,4,0,2,1
9883,Q,0,4,0,4,1
9884,Q,0,4,1,2,0
9885,Q,0,4,1,3,0
9886,Q,0,4,0,2,1
9887,Q,0,4,0,4,1
9888,Q,0,4,0,6,1
9889,Q,0,4,1,2,0
9890,Q,0,4,0,4,1
9891,Q,0,4,0,6,1
9892,Q,0,4,0,2,1
9893,Q,0,4,0,3,1
9894,Q,0,4,0,2,1
9895,Q,0,4,1,3,0
9896,Q,0,4,0,4,1
9897,Q,0,4,0,8,1
9898,Q,0,4,0,2,1
9899,Q,0,4,0,5,1
9900,Q,0,4,0,3,1
9901,Q,0,4,0,5,1
9902,Q,0,4,0,6,1
9903,Q,0,4,0,3,1
9904,Q,0,4,1,4,0
9905,Q,0,4,0,2,1
9906,Q,0,4,1,6,0
9907,Q,0,4,0,4,1
9908,Q,0,4,1,3,0
9909,Q,0,4,1,3,0
9910,Q,0,4,0,7,1
9911,Q,0,4,1,3,0
9912,Q,0,4,0,4,1
9913,Q,0,4,0,2,1
9914,Q,0,4,1,5,0
9915,Q,0,4,0,3,1
9916,Q,0,4,0,3,1
9917,Q,0,4,0,3,1
9918,Q,0,4,0,9,1
9919,Q,0,4,0,2,1
9920,Q,0,4,0,2,1
9921,Q,0,4,0,4,1
9922,Q,0,4,1,8,0
9923,Q,0,4,1,2,0
9924,Q,0,4,0,7,1
9925,Q,0,4,1,5,0
9926,Q,0,4,1,3,0
9927,Q,0,4,0,2,1
9928,Q,0,4,1,2,0
9929,Q,0,4,0,5,1
9930,Q,0,4,0,8,1
9931,Q,0,4,0,2,1
9932,Q,0,4,0,4,1
9933,Q,0,4,0,8,1
9934,Q,0,4,0,2,1
9935,Q,0,4,1,3,0
9936,Q,0,4,0,3,1
9937,Q,0,4,0,3,1
9938,Q,0,4,0,3,1
9939,Q,0,4,1,2,0
9940,Q,0,4,1,2,0
9941,Q,0,4,1,5,0
9942,Q,0,4,0,2,1
9943,Q,0,4,1,6,0
9944,Q,0,4,1,2,0
9945,Q,0,4,0,4,1
9946,Q,0,4,0,2,1
9947,Q,0,4,0,5,1
9948,Q,0,4,0,3,1
9949,Q,0,4,0,3,1
9950,Q,0,4,1,7,0
9951,Q,0,4,0,4,1
9952,Q,0,4,0,4,1
9953,Q,0,4,0,4,1
9954,Q,0,4,0,2,1
9955,Q,0,4,0,11,1
9956,Q,0,4,0,3,1
9957,Q,0,4,0,3,1
9958,Q,0,4,0,3,1
9959,Q,0,4,0,2,1
9960,Q,0,4,0,2,1
9961,Q,0,4,0,2,1
9962,Q,0,4,0,6,1
9963,Q,0,4,0,2,1
9964,Q,0,4,0,4,1
9965,Q,0,4,0,2,1
9966,Q,0,4,1,2,0
9967,Q,0,4,0,3,1
9968,Q,0,4,0,4,1
9969,Q,0,4,0,3,1
9970,Q,0,4,0,3,1
9971,Q,0,4,0,2,1
9972,Q,0,4,1,3,0
9973,Q,0,4,0,2,1
9974,Q,0,4,0,9,1
9975,Q,0,4,0,2,1
9976,Q,0,4,0,2,1
9977,Q,0,4,0,2,1
9978,Q,0,4,0,3,1
9979,Q,0,4,0,3,1
9980,Q,0,4,0,2,1
9981,Q,0,4,0,2,1
9982,Q,0,4,0,3,1
9983,Q,0,4,0,3,1
9984,Q,0,4,0,3,1
9985,Q,0,4,0,3,1
9986,Q,0,4,0,2,1
9987,Q,0,4,1,2,0
9988,Q,0,4,0,2,1
9989,Q,0,4,0,4,1
9990,Q,0,4,0,4,1
9991,Q,0,4,0,4,1
9992,Q,0,4,0,6,1
9993,Q,0,4,0,4,1
9994,Q,0,4,0,4,1
9995,Q,0,4,0,3,1
9996,Q,0,4,0,3,1
9997,Q,0,4,1,2,0
9998,Q,0,4,0,2,1
9999,Q,0,4,1,5,0
10000,Q,1,4,1,3,1
10001,Q,1,4,1,3,1
10002,Q,1,4,1,2,1
10003,Q,1,4,1,2,1
10004,Q,1,4,1,5,1
10005,Q,1,4,1,2,1
10006,Q,1,4,1,2,1
10007,Q,1,4,1,2,1
10008,Q,1,4,1,4,1
10009,Q,1,4,1,2,1
10010,Q,1,4,0,2,0
10011,Q,1,4,0,3,0
10012,Q,1,4,1,2,1
10013,Q,1,4,1,4,1
10014,Q,1,4,1,4,1
10015,Q,1,4,1,2,1
10016,Q,1,4,1,3,1
10017,Q,1,4,1,4,1
10018,Q,1,4,1,3,1
10019,Q,1,4,0,3,0
10020,Q,1,4,1,2,1
10021,Q,1,4,1,2,1
10022,Q,1,4,1,2,1
10023,Q,1,4,1,2,1
10024,Q,1,4,1,3,1
10025,Q,1,4,0,3,0
10026,Q,1,4,1,2,1
10027,Q,1,4,1,3,1
10028,Q,1,4,1,2,1
10029,Q,1,4,1,9,1
10030,Q,1,4,1,2,1
10031,Q,1,4,1,2,1
10032,Q,1,4,0,2,0
10033,Q,1,4,1,3,1
10034,Q,1,4,1,2,1
